article_id,full_name,sex,birth_year,city,state,country,continent,latitude,longitude,occupation,industry,domain,article_languages,page_views,average_views,historical_popularity_index,wikidata_id,name_de,description_en,description_de
14358,Hammurabi,Male,-1796,Babylon,,Iraq,Asia,32.53639,44.42083,Politician,Government,Institutions,82,5376002,65561,28.7455,Q36359,Hammurapi I.,sixth king of Babylon (r. 1792–1750 BCE),König der ersten Dynastie von Babylonien
16143,John Locke,Male,1632,Wrington,,United Kingdom,Europe,51.3617,-2.7606,Philosopher,Philosophy,Humanities,99,23061256,232942,28.7425,Q9353,John Locke,English philosopher and physician (1632-1704),"englischer Philosoph und Vordenker der Aufklärung, definierte das Widerstandsrecht"
8211,Democritus,Male,-460,Abdera,,Greece,Europe,40.95,24.98333,Philosopher,Philosophy,Humanities,72,9288258,129004,28.7332,Q41980,Demokrit,Greek philosopher (c. 460–c. 370 BC),griechischer Philosoph
1028,Aristophanes,Male,-446,Athens,,Greece,Europe,37.96667,23.71667,Writer,Language,Humanities,68,4704294,69181,28.7213,Q43353,Aristophanes,Classical Athenian comic playwright (c. 446 – c. 386 BC),griechischer Komödiendichter
20076,"Martin Luther King, Jr.",Male,1929,Atlanta,GA,United States,North America,33.755,-84.39,Social Activist,Activism,Public Figure,116,28854653,248747,28.6877,Q8027,Martin Luther King,American Baptist minister and civil rights leader (1929–1968),"US-amerikanischer Baptistenpastor, Bürgerrechtler und Friedensnobelpreisträger (1929–1968)"
24517,Plutarch,Male,45,Chaeronea,,Greece,Europe,38.51667,22.85,Philosopher,Philosophy,Humanities,72,5399390,74992,28.6819,Q41523,Plutarch,Greek philosopher and historian (c. AD 46 – after AD 119),griechischer Schriftsteller
10671,Friedrich Nietzsche,Male,1844,Röcken,,Germany,Europe,51.24083,12.11611,Philosopher,Philosophy,Humanities,117,39344570,336278,28.6677,Q9358,Friedrich Nietzsche,German philosopher (1844-1900),deutscher Philosoph und klassischer Philologe (1844–1900)
42146,Victor Hugo,Male,1802,Besançon,,France,Europe,47.2431,6.0219,Writer,Language,Humanities,123,25659755,208616,28.6599,Q535,,"French novelist, poet, dramatist and politician (1802–1885)",französischer Poet und Autor (1802–1885)
14980,Imhotep,Male,-2650,Memphis,,Egypt,Africa,29.84472,31.25083,Architect,Design,Arts,56,4231465,75562,28.6228,Q131171,Imhotep,"Egyptian polymath, later revered as a god",Iripat und Hohepriester des Re von Heliopolis
9288,Elvis Presley,Male,1935,Tupelo,MS,United States,North America,34.25972,-88.72583,Singer,Music,Arts,118,55896331,473698,28.6172,Q303,Elvis Presley,American singer and actor (1935–1977),US-amerikanischer Sänger und Schauspieler (1935–1977)
40112,Salvador Dalí,Male,1904,Figueres,,Spain,Europe,42.26667,2.965,Painter,Fine Arts,Arts,122,37482606,307234,28.593,Q5577,Salvador Dalí,Spanish artist (1904–1989),"spanischer Maler, Grafiker, Schriftsteller, Bildhauer und Bühnenbildner (1904–1989)"
25452,Richard Wagner,Male,1813,Leipzig,,Germany,Europe,51.33333,12.38333,Composer,Music,Arts,116,17596072,151690,28.5694,Q1511,Richard Wagner,German composer (1813–1883),"deutscher Komponist, Schriftsteller, Regisseur und Dirigent (1813–1883)"
7236,Constantine I,Male,272,Niš,,Serbia,Europe,43.3,21.9,Politician,Government,Institutions,96,8393354,87431,28.5648,Q8413,Konstantin der Große,Roman emperor from 306 to 337 and first to convert to Christianity (272–337),römischer Kaiser
51465,Molière,Male,1622,Paris,,France,Europe,48.8567,2.3508,Writer,Language,Humanities,106,17239276,162635,28.5634,Q687,Molière,French playwright and actor (1622–1673),"französischer Schauspieler, Theaterdirektor und Dramatiker (1622–1673)"
19283178,Benito Mussolini,Male,1883,Predappio,,Italy,Europe,44.1,11.98333,Politician,Government,Institutions,105,30179131,287420,28.5507,Q23559,,dictator of Italy from 1922 to 1945,faschistischer Diktator Italiens
13700,Hesiod,Male,-800,Other,,Greece,Europe,,,Writer,Language,Humanities,61,3804261,62365,28.5445,Q44233,Hesiod,ancient Greek poet of the archaic period,griechischer Dichter
46289,Xerxes I of Persia,Male,-519,Other,,Iran,Asia,32,53,Politician,Government,Institutions,57,8762549,153729,28.5358,Q129165,Xerxes I.,The fifth Achaemenid emperor (486–465 BC),persischer Großkönig und Pharao der 27. Dynastie
30536,Tiberius,Male,-42,Rome,,Italy,Europe,41.9,12.5,Politician,Government,Institutions,75,7080121,94402,28.5326,Q1407,Tiberius,second Roman Emperor from 14 to 37 AD,zweiter römischer Kaiser
22614,Oscar Wilde,Male,1854,Dublin,,Ireland,Europe,53.34778,-6.25972,Writer,Language,Humanities,100,27541340,275413,28.5287,Q30875,Oscar Wilde,"Irish poet, playwright, and aesthete (1854-1900)",irischer Schriftsteller
10868,Francisco Goya,Male,1746,Fuendetodos,,Spain,Europe,41.34333,-0.85861,Painter,Fine Arts,Arts,116,13608720,117317,28.5249,Q5432,Francisco de Goya,Spanish painter and printmaker (1746–1828),spanischer Maler und Grafiker (1746–1828)
21463370,Peter Paul Rubens,Male,1577,Siegen,,Germany,Europe,50.88333,8.01667,Painter,Fine Arts,Arts,99,8171725,82543,28.5205,Q5599,Peter Paul Rubens,Flemish painter (1577–1640),flämischer Barockmaler (1577–1640)
6548,Claude Monet,Male,1840,Paris,,France,Europe,48.8567,2.3508,Painter,Fine Arts,Arts,92,23208960,252271,28.5044,Q296,Claude Monet,French painter (1840–1926),französischer Maler des Impressionismus (1840–1926)
234264,Diogenes of Sinope,Male,-412,Sinop,,Turkey,Asia,42.03333,35.15,Philosopher,Philosophy,Humanities,62,5869970,94677,28.4978,Q59180,Diogenes von Sinope,4th-century BC Greek Cynic philosopher,"griechischer Philosoph, Schüler des Antisthenes"
8580,Diocletian,Male,244,Solin,,Croatia,Europe,43.535,16.485,Politician,Government,Institutions,70,5522343,78891,28.4917,Q43107,Diokletian,Augustus of the Eastern Roman Empire (244-311),römischer Kaiser (284-305)
46117,Eratosthenes,Male,-276,Cyrene,,Libya,Africa,32.825,21.85806,Geographer,Social Sciences,Science & Technology,70,5976911,85384,28.4856,Q43182,Eratosthenes,"Greek mathematician, geographer, poet, astronomer, librarian and music theorist","griechischer Mathematiker, Geograph, Astronom, Historiker, Philologe, Dichter, Leiter der Bibliothek von Alexandria"
10823,Frédéric Chopin,Male,1810,Żelazowa Wola,,Poland,Europe,52.26667,20.33333,Composer,Music,Arts,109,22680875,208081,28.4658,Q1268,Frédéric Chopin,Polish composer and pianist (1810–1849),"polnischer Komponist, Pianist und Klavierpädagoge"
14187,Henry VIII of England,Male,1491,Greenwhich,,United Kingdom,Europe,51.48222,-0.00667,Nobleman,Government,Institutions,77,48601509,631188,28.4656,Q38370,Heinrich VIII.,King of England from 1509 to 1547 (1491–1547),König von England (1509-1547) und Herr bzw. König von Irland (1509-1541 bzw. 1541-1547)
19527,Mao Zedong,Male,1893,Shaoshan,,China,Asia,27.91,112.48,Politician,Government,Institutions,122,29051982,238131,28.4606,Q5816,Mao Zedong,1st chairman of the Chinese Communist Party and founder of the People's Republic of China (1893–1976),"chinesischer Diktator, Revolutionär und „Überragender Führer“ der Kommunistischen Partei Chinas (1893–1976)"
45109,Marie Antoinette,Female,1755,Vienna,,Austria,Europe,48.2,16.36667,Nobleman,Government,Institutions,65,32610600,501702,28.4474,Q47365,Marie Antoinette,last Queen of France prior to the French Revolution (1755–1793),"Erzherzogin von Österreich, Königin von Frankreich und Navarra"
6125,Carl Friedrich Gauss,Male,1777,Braunschweig,,Germany,Europe,52.26667,10.51667,Mathematician,Math,Science & Technology,108,10019549,92774,28.4442,Q6722,Carl Friedrich Gauß,German mathematician and physicist (1777–1855),"deutscher Mathematiker, Statistiker, Astronom, Geodät und Physiker"
12958,Giuseppe Verdi,Male,1813,Le Roncole,,Italy,Europe,44.9525,10.07222,Composer,Music,Arts,107,11937617,111567,28.398,Q7317,Giuseppe Verdi,Italian opera composer (1813–1901),italienischer Komponist der Romantik (1813–1901)
22416,Otto von Bismarck,Male,1815,Schönhausen,,Germany,Europe,52.57861,12.03972,Politician,Government,Institutions,108,15484912,143379,28.386,Q8442,Otto von Bismarck,German statesman and Chancellor (1815-1898),deutscher Politiker und Staatsmann
7018,Caravaggio,Male,1571,Milan,,Italy,Europe,45.46667,9.18333,Painter,Fine Arts,Arts,71,13560021,190986,28.3579,Q42207,Michelangelo Merisi da Caravaggio,Italian painter (1571–1610),italienischer Maler (1571–1610)
15192,Isaac,Male,-3500,Canaan,,Israel,Asia,,,Religious Figure,Religion,Institutions,62,4778973,77080,28.3556,Q671872,Isaak,Biblical character,zentrale Figur des jüdischen Glaubens
16209,Justinian I,Male,483,Tauresium,,Republic Of Macedonia,Europe,,,Politician,Government,Institutions,72,5998344,83310,28.3512,Q41866,Justinian I.,Eastern Roman Emperor who ruled from 527 to 565 (482-565),spätantiker (ost-)römischer Kaiser (527-565)
19318,Marilyn Monroe,Female,1926,Los Angeles,CA,United States,North America,34.05,-118.25,Actor,Film And Theatre,Arts,143,63671491,445255,28.3466,Q4616,Marilyn Monroe,American actress and model (1926–1962),"US-amerikanische Filmschauspielerin, Sängerin und Fotomodell (1926–1962)"
12598,Georg Wilhelm Friedrich Hegel,Male,1770,Stuttgart,,Germany,Europe,48.78333,9.18333,Philosopher,Philosophy,Humanities,95,10627502,111868,28.3382,Q9235,Georg Wilhelm Friedrich Hegel,German philosopher and theologian (1770–1831),deutscher Philosoph
73515,Sandro Botticelli,Male,1445,Florence,,Italy,Europe,43.78333,11.25,Painter,Fine Arts,Arts,70,9514874,135927,28.3374,Q5669,Sandro Botticelli,Italian painter (1445–1510),italienischer Maler und Zeichner (1445–1510)
12963,Giordano Bruno,Male,1548,Nola,,Italy,Europe,40.92608,14.52744,Astronomer,Natural Sciences,Science & Technology,83,7818939,94204,28.3298,Q36330,Giordano Bruno,"Italian Dominican friar, philosopher and mathematician (1548–1600)",italienischer Philosoph (1548–1600)
800012,Cyrus the Great,Male,-576,Anshan,,Iran,Asia,30.01167,52.40778,Politician,Government,Institutions,89,6836963,76820,28.3238,Q8423,Kyros II.,founder of the Achaemenid Empire (559–529 BC),König der Achämeniden-Dynastie
17740,Louis Pasteur,Male,1822,Dole,,France,Europe,47.0931,5.4906,Chemist,Natural Sciences,Science & Technology,116,17803458,153478,28.3177,Q529,Louis Pasteur,French chemist and microbiologist (1822-1895),französischer Chemiker und Mikrobiologe (1822-1895)
44324,Commodus,Male,161,Lanuvium,,Italy,Europe,41.6747,12.69758,Politician,Government,Institutions,57,5964371,104638,28.3054,Q1434,Commodus,17th Roman Emperor (180–192),römischer Kaiser
18993992,Spartacus,Male,-109,Thrace,,Bulgaria,Europe,,,Military Personnel,Military,Institutions,64,29683994,463812,28.2996,Q83406,Spartacus,Thracian gladiator who led a slave uprising against the Roman Republic,römischer Sklave und Gladiator thrakischer Herkunft
12775,George Frideric Handel,Male,1685,Halle,,Germany,Europe,51.48333,11.96667,Composer,Music,Arts,93,10717383,115241,28.2857,Q7302,Georg Friedrich Händel,German-British Baroque composer (1685–1759),deutsch-britischer Komponist des Barocks (1685–1759)
5233,Carl Linnaeus,Male,1707,Råshult,,Sweden,Europe,56.618,14.202,Biologist,Natural Sciences,Science & Technology,123,9210590,74883,28.2851,Q1043,Carl von Linné,"Swedish botanist, physician, and zoologist (1707–1778)","schwedischer Naturwissenschaftler, der die Grundlagen der modernen Taxonomie entwickelte"
21615,Nostradamus,Male,1503,Saint-Rémy-de-Provence,,France,Europe,43.79,4.8325,Writer,Language,Humanities,74,22719309,307018,28.2818,Q39978,Nostradamus,French seer and astrologer (1503–1566),französischer Arzt und Seher
47118,Darius I of Persia,Male,-549,Other,,Iran,Asia,,,Politician,Government,Institutions,67,3654557,54546,28.2766,Q44387,Dareios I.,The fourth and greatest Achaemenid emperor (522–486 BC),Großkönig des persischen Achämenidenreichs und zweiter altägyptischer Pharao der 27. Dynastie
34155,Xenophon,Male,-431,Athens,,Greece,Europe,37.96667,23.71667,Historian,History,Humanities,57,3450862,60541,28.2743,Q129772,Xenophon,"Greek philosopher, historian, soldier (c. 430–355/354 BC)",Schriftsteller und Philosoph der Antike
23734,Petrarch,Male,1304,Arezzo,,Italy,Europe,43.47333,11.87,Writer,Language,Humanities,77,7824106,101612,28.2658,Q1401,Francesco Petrarca,Italian scholar and poet (1304-1374),italienischer Dichter und Geschichtsschreiber (1304-1374)
12957,Giovanni Boccaccio,Male,1313,Certaldo,,Italy,Europe,43.54778,11.04111,Writer,Language,Humanities,77,5589596,72592,28.2525,Q1402,Giovanni Boccaccio,Italian author and poet (1313–1375),"italienischer Schriftsteller, Demokrat, Dichter und bedeutender Vertreter des Humanismus (1313–1375)"
11625,Fyodor Dostoyevsky,Male,1821,Moscow,,Russia,Europe,55.75,37.61667,Writer,Language,Humanities,113,13376431,118375,28.2486,Q991,Fjodor Michailowitsch Dostojewski,Russian novelist (1821–1881),russischer Schriftsteller des 19. Jahrhunderts
31131,Theodosius I,Male,347,Coca,Segovia,Spain,Europe,41.2167,-4.5167,Politician,Government,Institutions,65,3904324,60067,28.2484,Q46696,Theodosius I.,Roman emperor from 379 to 395,"römischer (und letzter) Kaiser, der für kurze Zeit das gesamte Römische Reich regierte (379-395)"
9840,Elijah,Male,-3500,Tishbe,Gilead,Jordan,Asia,,,Religious Figure,Religion,Institutions,55,5685950,103381,28.2463,Q133507,Elija,Biblical prophet,biblischer Prophet
58230,Solon,Male,-638,Athens,,Greece,Europe,37.96667,23.71667,Politician,Government,Institutions,54,4115537,76214,28.2375,Q133337,Solon,Athenian legislator,Staatsmann und Philosoph der Antike
52121,Strabo,Male,-64,Amasya,,Turkey,Asia,40.65,35.83306,Geographer,Social Sciences,Science & Technology,67,2234878,33356,28.2178,Q45936,Strabon,"Greek geographer, philosopher and historian (64/63 BC–c.24 AD)",altgriechischer Geschichtsschreiber und Geograph des 1. Jahrhunderts
19455,Max Weber,Male,1864,Erfurt,,Germany,Europe,50.98333,11.03333,Sociologist,Social Sciences,Science & Technology,89,17464357,196229,28.2169,Q9387,Max Weber,"German sociologist, philosopher, and political economist (1864–1920)","deutscher Soziologe, Jurist, National- und Sozialökonom (1864–1920)"
18622119,Leo Tolstoy,Male,1828,Yasnaya Polyana,,Russia,Europe,54.07611,37.52611,Writer,Language,Humanities,123,16181442,131556,28.2126,Q7243,Lew Nikolajewitsch Tolstoi,Russian author (1828–1910),russischer Schriftsteller
29823,Thomas Hobbes,Male,1588,Malmesbury,,United Kingdom,Europe,,,Philosopher,Philosophy,Humanities,79,13453210,170294,28.2082,Q37621,Thomas Hobbes,English philosopher (1588–1679),"englischer Mathematiker, Staatstheoretiker und Philosoph (1588-1679)"
242606,Khufu,Male,-2600,Other,,Unknown,,,,Politician,Government,Institutions,52,3397134,65330,28.2012,Q161904,Cheops,Fourth Dynasty ancient Egyptian pharaoh,2. Pharao der 4. Dynastie
30864,Thucydides,Male,-460,Alimos,,Greece,Europe,37.91667,23.71667,Historian,History,Humanities,71,4063157,57228,28.199,Q41683,Thukydides,5th-century BC Athenian historian and general,griechischer Historiker
12281,Gottfried Wilhelm von Leibniz,Male,1646,Leipzig,,Germany,Europe,51.33333,12.38333,Mathematician,Math,Science & Technology,106,7295094,68822,28.1935,Q9047,Gottfried Wilhelm Leibniz,German mathematician and philosopher (1646–1716),deutscher Philosoph und Wissenschaftler
19594563,Tacitus,Male,56,Gaul,,France,Europe,46.5,2.9,Historian,History,Humanities,67,4359911,65073,28.1906,Q2161,Tacitus,Roman historian and senator (c. 56 – c. 120),römischer Historiograph und Senator
15930,John Calvin,Male,1509,Noyon,,France,Europe,49.5817,2.9997,Religious Figure,Religion,Institutions,79,9406706,119072,28.177,Q37577,Johannes Calvin,French Protestant reformer (1509-1564),Genfer Reformator mit französischer Abstammung und Gründer des Calvinismus
32917,Walt Disney,Male,1901,Chicago,IL,United States,North America,41.92,-87.73,Producer,Business,Business & Law,113,33332870,294981,28.1723,Q8704,Walt Disney,"American animator, producer, director, screenwriter, voice actor and entrepreneur, founder of The Walt Disney Company (1901–1966)","US-amerikanischer Animator, Produzent, Regisseur, Drehbuchautor, Synchronsprecher und Unternehmer, Gründer der Walt Disney Company (1901–1966)"
30479,Thomas More,Male,1478,London,,United Kingdom,Europe,51.5155,-0.0922,Philosopher,Philosophy,Humanities,69,11761778,170461,28.1615,Q42544,Thomas Morus,"English statesman, lawyer and philosopher (1478–1535)",Humanist und Lordkanzler von England (1478–1535)
17900,Le Corbusier,Male,1887,La Chaux-de-Fonds,,Switzerland,Europe,47.10133,6.825,Architect,Design,Arts,107,13401962,125252,28.1602,Q4724,Le Corbusier,"Swiss-French architect, designer, urbanist, and writer (1886–1965)","schweizerisch-französischer Architekt, Stadtplaner, Maler, Zeichner, Bildhauer und Möbeldesigner (1886–1965)"
32570,Vespasian,Male,9,Falacrinae,,Italy,Europe,,,Politician,Government,Institutions,69,4020556,58269,28.1584,Q1419,Vespasian,ninth Roman Emperor and founder of the Flavian dynasty (69–79),neunter Römischer Kaiser
16340,Jean-Paul Sartre,Male,1905,Paris,,France,Europe,48.8567,2.3508,Writer,Language,Humanities,106,19009595,179336,28.1531,Q9364,Jean-Paul Sartre,French existentialist philosopher (1905–1980),"französischer Romancier, Dramatiker, Philosoph und Publizist"
15736,Johannes Kepler,Male,1571,Weil der Stadt,,Germany,Europe,48.75083,8.87056,Astronomer,Natural Sciences,Science & Technology,105,12480204,118859,28.1457,Q8963,Johannes Kepler,German mathematician and astronomer (1571–1630),"deutscher Naturphilosoph, Mathematiker, Astronom, Astrologe, Optiker und evangelischer Theologe"
52790,Aleksandr Pushkin,Male,1799,Moscow,,Russia,Europe,55.75,37.61667,Writer,Language,Humanities,116,6788172,58519,28.1305,Q7200,Alexander Sergejewitsch Puschkin,"Russian poet, playwright, and novelist (1799–1837)",russischer Autor und Dichter (1799–1837)
1168,Anaximander,Male,-610,Miletus,,Turkey,Asia,37.53028,27.27833,Philosopher,Philosophy,Humanities,70,4275744,61082,28.1212,Q42458,Anaximander,pre-Socratic Greek philosopher,vorsokratischer griechischer Philosoph
10152,Desiderius Erasmus,Male,1466,Rotterdam,,Netherlands,Europe,51.91667,4.5,Philosopher,Philosophy,Humanities,69,8517572,123443,28.1211,Q43499,Erasmus von Rotterdam,"Dutch Renaissance humanist, Catholic priest, and theologian (1466-1536)",niederländischer Humanist
26992,Suleiman the Magnificent,Male,1494,Trabzon,,Turkey,Asia,41,39.73333,Politician,Government,Institutions,87,20448629,235042,28.1209,Q8474,Süleyman I.,the tenth and greatest Sultan of Ottoman Empire (1520–1566),Sultan des Osmanischen Reiches (1520-1566)
